1.040364,Fe
1.039864,Fe
1.039158,Fe
1.038186,Fe
1.036689,Fe
1.036557,Fe
1.035664,Fe
1.035080,Fe
1.034804,Fe
1.034372,Fe
1.033601,Fe
1.033516,Fe
1.031028,Fe
1.028658,Fe
1.026804,Fe
1.026528,Fe
1.022173,Fe
1.022121,Fe
1.021915,Fe
1.019790,Fe
1.017026,Fe
1.015929,Fe
1.015796,Fe
1.015606,Fe
1.015187,Fe
1.014835,Fe
1.014560,Fe
1.013984,Fe
1.011679,Fe
1.009254,Fe
1.008903,Fe
1.008416,Fe
1.008312,Fe
1.007995,Fe
1.007458,Fe
1.007328,Fe
1.006781,Fe
1.004422,Fe
1.003559,Fe
1.002884,Fe
1.002508,Fe
1.002251,Fe
0.998320,Fe
0.998038,Fe
0.995617,Fe
0.995387,Fe
0.994693,Fe
0.993982,Fe
0.992713,Fe
0.991590,Fe
0.989174,Fe
0.988424,Fe
0.987089,Fe
0.986444,Fe
0.985285,Fe
0.985010,Fe
0.983688,Fe
0.982294,Fe
0.981420,Fe
0.980347,Fe
0.980300,Fe
0.979440,Fe
0.978930,Fe
0.978664,Fe
0.976658,Fe
0.976604,Fe
0.975576,Fe
0.974994,Fe
0.974124,Fe
0.971428,Fe
0.970244,Fe
0.969647,Fe
0.966172,Fe
0.965576,Fe
0.963686,Fe
0.962944,Fe
0.962571,Fe
0.960476,Fe
0.958520,Fe
0.957628,Fe
0.957253,Fe
0.955913,Fe
0.953034,Fe
0.951587,Fe
0.950979,Fe
0.949844,Fe
0.947472,Fe
0.946561,Fe
0.945679,Fe
0.945526,Fe
0.945486,Fe
0.943269,Fe
0.941663,Fe
0.941213,Fe
0.939725,Fe
0.939076,Fe
0.936493,Fe
0.936199,Fe
0.935298,Fe
0.931405,Fe
0.928289,Fe
0.926155,Fe
0.926081,Fe
0.924909,Fe
0.922903,Fe
0.922010,Fe
0.921702,Fe
0.921256,Fe
0.920197,Fe
0.918113,Fe
0.917573,Fe
0.916707,Fe
0.915961,Fe
0.915047,Fe
0.915022,Fe
0.914864,Fe
0.914263,Fe
1.086563,Fe II
1.054926,Fe II
0.925432,Fe II
1.163416,Co
1.035730,Co
1.013082,Co
1.008144,Co
1.004918,Co
0.974876,Co
3.485172,Ni
2.260309,Ni
2.195149,Ni
2.157595,Ni
2.096286,Ni
1.976748,Ni
1.823285,Ni
1.811917,Ni
1.805039,Ni
1.804577,Ni
1.804433,Ni
1.800874,Ni
1.799339,Ni
1.799145,Ni
1.795674,Ni
1.790817,Ni
1.789871,Ni
1.780433,Ni
1.775656,Ni
1.761283,Ni
1.750702,Ni
1.740628,Ni
1.740414,Ni
1.736541,Ni
1.736188,Ni
1.731125,Ni
1.700567,Ni
1.700089,Ni
1.694994,Ni
1.687978,Ni
1.687189,Ni
1.682334,Ni
1.682006,Ni
1.676582,Ni
1.667826,Ni
1.659397,Ni
1.658897,Ni
1.655490,Ni
1.654068,Ni
1.648505,Ni
1.639321,Ni
1.636756,Ni
1.636087,Ni
1.634009,Ni
1.631495,Ni
1.630400,Ni
1.628325,Ni
1.614051,Ni
1.609811,Ni
1.604827,Ni
1.596240,Ni
1.575791,Ni
1.563689,Ni
1.560992,Ni
1.555963,Ni
1.554484,Ni
1.529489,Ni
1.520377,Ni
1.519943,Ni
1.517773,Ni
1.517420,Ni
1.343591,Ni
1.321607,Ni
1.305179,Ni
1.298992,Ni
1.293586,Ni
1.274675,Ni
1.245282,Ni
1.242707,Ni
1.221989,Ni
1.199807,Ni
1.159188,Ni
1.109164,Ni
1.098283,Ni
1.089429,Ni
1.076520,Ni
1.053340,Ni
1.038145,Ni
1.033306,Ni
1.032389,Ni
1.030543,Ni
1.029783,Ni
1.019602,Ni
1.006401,Ni
0.990164,Ni
0.952264,Ni
0.939903,Ni
0.938816,Ni
1.305722,Zn
1.105727,Zn
1.091786,Sr II
1.033014,Sr II
1.003940,Sr II
2.25499836,Y
